Occupancy,KFold_MAE_mean,KFold_MAE_std,KFold_STD_mean,Test_MAE,Test_STD
0.2,3.509380725002631,0.29336603657798543,7.462785088892552,3.689250394047058,7.826052824845223
0.5,14.047477203005727,1.2227133540627222,20.774494236421784,10.849220766877608,16.85467488406748
0.7,18.710377314729435,0.27842792850908965,26.28863622266307,18.845314354347227,26.31177564874262
0.9,21.450807154267057,0.25052488422240665,29.080952161626367,21.51540538513283,29.408699826779777
