Occupancy,KFold_MAE_mean,KFold_MAE_std,KFold_STD_mean,Test_MAE,Test_STD
0.2,2.292304541044799,0.38169823773022465,7.781813941418299,1.990945574652423,7.036126140851682
0.5,8.121810463241385,0.302006600966231,15.576461903335822,7.379573698720863,14.620072276860732
0.7,12.739298773089548,0.8611634847606626,21.074868511042304,12.52281408767015,20.706911441906943
0.9,20.80010771178704,1.9855276288680372,29.79678544055505,19.049541323934676,26.91123994105692
