Occupancy,KFold_MAE_mean,KFold_MAE_std,KFold_STD_mean,Test_MAE,Test_STD
0.2,2.215518287751091,0.20630724767770878,6.152864917452699,2.3261515236870585,6.28544238962272
0.5,8.696540257145255,0.258390356825081,14.976989844824743,9.270145022827794,14.964767235774625
0.7,13.762948536235715,0.2048078125468327,20.751648151595703,13.519246218661676,20.72600291089189
0.9,18.163408312333278,0.3572883248323608,24.9077927443104,17.82903834559886,24.75870667550286
