51.8638433,88.9939390,153.9649379,118.4615911,67.2219448,56.3587312,53.9215645
72.6530836,75.6200456,81.4760573,77.8891128,63.5622277,48.6897967,48.4188268
50.0034599,56.5544511,120.3114642,160.5504204,95.2776290,62.8789832,61.2501337
66.5453073,86.8756167,98.7512747,99.7178173,257.4392181,291.7215142,163.2939032
99.2266198,65.6995452,51.7757264,51.1195896,54.6766421,61.9397608,94.1859487
100.7811247,77.5388095,87.0157109,115.9207996,83.5566868,60.2022820,51.5507724
48.3172313,47.5477835,50.6824488,50.1139572,64.3907222,115.7988447,99.1808321
94.8282017,127.7425660,131.4064224,110.8186484,113.3457265,150.0952448,120.2221588
121.4141984,126.1534218,97.1284195,90.4180096,71.4661634,55.9255064,65.1622090
76.2727914,61.0602286,51.6486320,49.1439320,49.9063001,50.1256990,56.5357756
103.8610237,162.0296186,114.0509493,67.8255014,56.0326133,57.2329613,72.8562606
69.3574158,55.6644451,52.8792690,74.4996124,147.3955941,169.0678230,120.2774973
72.6709176,55.8279234,55.9809255,90.1821451,110.0727295,82.8457047,139.4008593
229.0442517,209.9104714,115.2895861,72.7719275,81.0647319,80.1002060,63.7094760
53.8306314,67.1908117,102.4380422,87.1627973,60.2347599,55.0704377,57.9794136
57.2492459,54.9889890,48.8977122,50.0021329,47.6355422,50.7588371,48.0915384
49.3976705,49.0525838,48.6650527,49.1303641,49.5978639,73.9569802,114.7698634
96.5402635,63.4761128,53.2618118,47.8071882,50.7486728,55.6054935,52.9293141
52.0005046,50.1859205,46.5323854,50.6467176,52.6239983,52.5094852,50.5654956
47.8461351,49.2088097,52.6658516,51.6929952,52.5396569,51.5287161,49.5931282
51.9130672,50.0650888,48.6451407,49.0376576,47.2665016,50.2267387,52.8931546
48.1704931,50.2190240,74.4879860,191.4872668,269.1548288,160.4512628,84.4240432
73.4616905,68.9832288,61.8228750,60.5079168,53.6707851,48.2209678,50.2608480
50.7767498,48.8766356,49.0133029,62.1013928,120.2463890,156.9230704,104.8792378
69.2244592,58.8536204,55.4535235,75.7039981,133.6419247,170.4558821,106.6718341
63.0108467,60.9766311,70.6960927,67.1660884,82.5627804,134.3768918,117.8982525
68.8313022,75.9303531,146.6263310,142.0671624,80.0544800,58.2781398,51.8582575
55.8474346,66.4933604,59.6352542,52.5694606,49.8372397,48.1472339,48.9783504
52.6493102,52.8388042,51.1406197,54.4579876,55.4778579,79.0588786,121.4021151
106.1524006,66.3880202,55.5133452,69.2176832,73.5026745,63.4918036,64.2275097
58.3670915,54.3566116,68.0124580,73.0415665,58.8036761,52.1163327,51.4978350
47.2663464,51.0818897,50.7722563,54.7194733,65.4082164,59.2786226,52.1206764
52.1537955,87.5251228,193.1173902,176.0634069,195.7319780,191.8635345,100.0063272
67.9606100,92.3053788,111.5991025,82.9556261,55.8431604,52.9461610,54.7975902
51.6431982,50.0752069,53.4223167,67.3818036,103.9634804,87.2541394,60.2838118
55.7369058,52.5732366,50.5432889,49.3235421,52.5068882,49.6728089,49.4911428
47.1461708,51.1608528,47.4896850,63.7589330,98.2906760,92.1709617,66.1847310
56.1600294,101.4568767,198.2058815,149.4191573,85.2977175,91.7985480,78.0214650
59.1881165,60.5625404,74.1740642,84.9886779,131.8426460,115.6673163,81.2289362
63.7410001,56.3287791,50.3605558,57.7797372,125.8884040,168.9334488,109.8990055
74.0007665,62.8652504,54.4783977,51.4150062,50.8249686,51.7622306,48.4651205
61.8270887,89.1277319,77.1698127,56.9295811,57.5472903,63.2514194,58.6980427
53.0915120,51.1705051,51.8907242,77.5384033,98.5116436,74.8613667,62.3417901
55.9573856,63.9446891,80.2976425,65.7692135,56.7674322,69.6305265,80.1583892
61.7545840,56.0901922,50.0900300,51.4389400,73.0194321,156.7760621,204.6490488
215.7060589,152.7241178,122.0035217,104.4467871,74.8643945,54.4148686,53.2999674
47.8083840,60.7235835,81.5772688,101.6969801,129.1503277,125.3860683,121.4840004
123.0610232,138.0959911,136.7082879,95.2196840,62.9550334,54.7468843,51.4588049
52.6925557,65.2369734,106.6958433,166.1343065,158.8592875,96.5151574,63.6113323
52.0103322,51.5441144,51.2695801,51.3065405,51.0186780,49.3826275,50.1312290
51.9371049,48.5997523,50.6471331,49.3024654,51.2675646,71.5717893,92.2892176
73.2254667,61.6987966,155.1861978,213.3875060,124.6551391,74.6519870,102.8088395
106.3634975,72.5514868,59.4598981,70.9059013,80.1373723,59.2068506,68.1195592
97.4306229,83.5083532,59.8766237,64.9051934,93.3174098,101.5695155,76.3858327
56.5764959,51.1794419,48.2686126,50.4145232,123.5625855,242.1071793,199.1628421
183.8319519,130.9723259,72.2459866,59.7717827,51.5966394,51.7173507,68.5034209
84.2637292,66.5012258,51.2358033,51.6185828,51.4084453,52.3916632,60.8078979
56.0982512,49.5604705,52.4208401,52.8441234,54.6210047,61.2395414,78.1725285
121.6600116,166.8054708,176.2816155,116.7894314,73.2341630,54.8602423,56.3907885
61.4609152,101.6820384,183.3371705,156.7672086,86.5022976,58.3947131,68.3552339
126.8541340,111.2565831,70.0070056,56.6597875,52.5925720,51.2160800,52.1509464
59.8750836,99.8943859,105.9294832,70.4396639,56.5486569,56.9507311,61.4720147
52.2225189,51.5514738,53.0289005,48.7920372,50.4724930,46.7441330,47.9870515
51.3269348,51.6187300,46.7790508,49.9180595,53.2516822,51.4293854,52.0311337
49.2254519,48.9003044,49.3855099,49.2058633,48.7655176,60.1875642,83.4116410
89.1034766,64.0884517,61.6222429,60.2865951,74.4424744,124.6660700,104.6935812
66.6075355,53.2676301,51.0319064,48.6067790,51.2947595,51.4165685,63.7028954
104.8258491,106.6335453,73.1795092,57.6831924,63.4327824,64.8006673,56.3824059
49.7169308,49.5604521,51.1031663,66.2749289,79.1999842,73.5636108,116.4261644
154.4257256,131.6116914,82.4497825,58.3683871,49.6932725,54.2465797,57.4946547
54.7602161,49.5414987,50.1581373,54.8849229,69.2435159,74.0305820,59.6320428
77.6181051,99.6024106,81.6871657,62.3064853,53.2146305,51.1902623,51.2483048
51.4560311,69.7802326,141.5165700,132.6656798,76.8478253,80.1973527,87.4318636
67.0629324,54.5781873,52.4918101,50.8209005,54.4992601,81.5848353,107.6804825
101.9161261,79.4146461,58.7812756,51.9883566,56.6799293,55.0408551,49.9955912
49.9638654,50.1104175,51.2875411,64.5593469,79.8885006,79.7845797,67.2522683
54.5425697,50.7853099,52.4967785,48.1796066,52.5251955,49.2624455,50.7065725
50.7274879,53.2423609,47.5208286,53.6778089,86.1206800,109.3918577,78.0938609
65.4643439,70.6589314,55.2588637,54.3203230,53.2375067,50.1058079,49.1169818
48.9929824,50.5239238,47.5617733,50.3722965,52.6895580,54.2470860,67.3361260
64.5476013,75.3779970,79.0323132,61.9273256,53.0785879,53.3834180,92.2597435
140.4758244,96.8557232,61.2867745,54.3798284,48.7268611,50.5567554,50.6573751
47.7385600,48.0408157,50.4491515,60.0126044,103.6491681,155.8120930,159.1082701
125.1824213,170.0362618,207.4057240,131.6718742,153.7509237,264.7716545,231.1504978
113.2201509,66.2480146,54.4723404,50.6482229,51.0196806,75.3114191,90.0471049
75.6718986,94.2464304,111.1600317,78.0842618,56.8955004,53.1277580,48.7663617
50.2109301,55.5816116,62.1655632,60.2460734,54.1527428,49.4639631,50.1812510
45.3376976,50.7115383,51.1690776,85.0598033,142.1810691,120.9943386,79.1353552
114.9110991,221.4349380,162.4240857,82.9478257,62.6951238,51.6565914,50.0192200
53.8643079,55.3145110,57.9305420,52.7447262,87.2076829,120.6154612,92.4839173
66.7505377,51.7533199,52.9505531,48.3017744,57.9783084,53.0896476,50.2984411
52.1045832,52.3216039,54.4373828,51.8782266,121.1797853,264.2985712,197.2029783
109.7642510,109.7464083,80.7003892,61.4253793,98.1852879,132.2040444,90.9857182
61.5604904,54.7698470,55.5390609,101.0677268,144.8781163,106.8004099,70.4940921
68.9226838,64.8861342,54.1272118,52.3668356,51.2841647,49.6589230,52.3836943
50.0986650,51.8860927,60.6497200,62.7907255,65.0208729,104.7707897,124.9561104
102.0893227,121.8709931,131.1446392,161.3545088,211.6101431,161.0550318,86.1403107
60.9102391,48.8162370,50.0123285,50.0548564,53.9128198,51.7221280,54.9551509
67.6057022,68.6035112,126.3867520,220.1040663,162.7416152,121.8740234,147.3015546
142.6085716,107.4706048,117.9404502,109.0754452,76.4630701,66.7417768,64.5347655
54.3496770,49.6677823,47.5228665,49.0363828,51.4763282,47.9562323,54.2657734
55.9176358,53.1962930,51.5782478,51.7330732,47.8128681,50.4548980,66.8739125
173.4690025,225.0409378,188.9707553,346.8183102,355.7328916,197.9847236,93.8554110
68.1944532,63.5692140,67.9728421,72.3684319,77.1304461,113.3356146,113.8344862
97.0945322,98.2225395,68.0914792,54.0978577,55.6667051,65.1428416,121.1569817
115.8629825,71.9787011,56.2184453,49.6775695,79.5561497,145.5633394,115.4489706
67.3324731,59.3137476,54.7396783,62.8813717,58.3899900,56.3785521,54.5315504
49.2298331,51.4506193,49.6167425,48.9843755,51.9281004,51.0963125,49.1780024
48.1671601,49.1308757,52.3350445,62.8016439,67.1968141,70.5741428,68.3097715
59.1594646,59.6878988,68.8826096,64.0093340,119.2661570,164.4652331,125.6960398
164.3225168,224.3627918,192.8132572,269.7535094,210.4692283,110.3168412,78.7766213
57.9345748,56.0782524,83.4630906,95.7874350,71.0949859,59.2993602,52.5032186
50.4902547,61.8015124,143.6672990,157.7118120,91.7819345,59.1921279,52.3063046
51.1536786,48.1581367,50.1883901,48.4775362,50.0810390,52.7618487,46.1129186
51.0534873,48.8614665,48.5935667,58.4895526,89.4539131,85.9732441,61.3354325
93.3524471,172.1968488,162.9278428,156.8803411,117.5400925,105.4541208,98.5368318
122.5085318,122.5054552,81.8208352,80.4291359,78.7812311,59.6720120,55.6608680
63.4031772,75.2069603,70.4685295,75.4982762,78.7735219,63.8949549,53.5808945
51.2320741,60.4555844,95.5188336,89.3871497,91.7724310,111.5136346,82.6319711
59.1644900,55.9191793,61.2798212,118.3335420,171.6638879,115.7455976,69.8774735
69.9981970,72.1656480,65.1246361,56.8323393,53.2294900,54.9230591,52.2314691
57.0282558,67.1361503,62.1520139,57.2755207,81.7068600,97.0999764,108.3510935
84.2924800,60.3387464,61.1205133,63.2401459,55.7893641,50.5396942,83.4929335
151.0342722,117.1371610,70.4821393,56.5131978,50.1078505,49.1447830,49.4279492
49.0288564,49.8987843,51.5732574,48.1252456,51.1868840,50.7600536,50.3285679
51.0514135,62.3335935,201.6970989,265.8181164,146.2038238,79.7459420,56.8253999
50.7831782,55.4972936,137.3885066,215.3471387,137.6934127,75.8026512,81.1778759
84.4206202,95.6703429,85.0116924,76.8350291,80.0600168,73.9112856,113.8841976
100.8615327,64.9328019,54.3544309,52.3121733,49.6284361,48.8268809,52.9380846
52.7988876,51.2959426,51.0573641,52.7016724,86.8126536,122.3144037,113.7718678
119.0376084,87.6168923,63.0616725,52.0377782,47.4986980,50.6448907,49.7451724
48.8495655,50.2855465,49.0239057,47.9471271,50.3771756,77.8732393,107.6081146
76.6654196,57.9644713,54.0089774,49.0850518,58.9602119,76.6660505,85.8878428
104.1703551,86.5787885,61.4303662,51.7136547,50.6891662,50.5766443,49.1406659
51.1838721,49.1906907,50.8088867,50.6083965,49.1049029,49.3305381,51.6720724
51.6225316,47.9391018,49.7398959,65.5089820,110.0438142,108.1719738,74.4232051
58.0020658,55.2428659,49.7203554,48.6799409,49.9462662,75.3285665,232.0620765
261.9705073,142.9093753,85.5920704,58.0357596,52.7988765,51.0183910,52.4857113
55.2813788,65.8937778,62.4110677,53.5352414,52.8078389,47.6343693,50.2291741
49.2147819,49.5558116,53.5561527,58.9701515,90.2797662,86.7422463,61.4612211
53.0143979,51.1150865,67.5030337,90.6943608,77.3032731,74.3538647,79.0592247
103.0891188,153.6735189,120.2809525,69.7221910,54.7986287,51.2558863,80.0434122
113.3781550,96.8476677,76.5709612,58.7882813,51.3206949,54.2309660,45.5494140
51.8055285,51.0653423,76.0008779,91.9975232,68.7394920,58.5816238,72.3070744
73.9552158,63.5140655,57.2615129,53.8656439,48.6766277,49.5325242,50.4142215
50.7308413,54.1873110,54.5361062,53.8054197,48.7238440,50.3530664,70.8852238
83.1747060,65.2674192,76.4924621,145.6483523,139.5981548,82.1219219,71.9179088
79.6776099,65.7426493,53.9450492,52.3247968,49.0571808,50.5547590,48.5870414
50.6396042,49.9402115,53.1219026,53.2672915,72.7230140,88.0190638,86.8121608
62.0366148,52.3113982,54.7725603,66.6212759,74.2956750,78.0853029,72.9833938
90.6207862,96.9127480,73.8474328,59.2199903,56.7756845,67.1695448,60.5868229
64.4848533,87.3476936,76.4327565,57.9421529,53.3237370,49.2353745,50.9114219
49.5537092,44.6506866,51.5019935,58.6031319,75.0299925,115.4061247,121.1886759
106.8251866,89.2108277,69.3370215,64.8229281,74.6320106,151.6711272,173.6586921
128.7615966,159.6521739,124.5220512,73.3628952,55.3595094,53.0034568,57.7976464
52.5453560,48.9099908,50.4651961,50.3081834,69.0418063,111.0793301,95.3513759
64.8345263,53.2224767,52.0155638,49.7983476,52.4773772,52.1228439,50.3131255
51.4345551,49.6756492,48.7045905,54.0102064,90.7590471,132.9485399,113.8503705
79.7569006,67.8521834,70.0111210,62.7544886,61.5504903,70.2416437,82.1473510
79.9153664,58.6755770,52.5509639,49.1399858,48.2614521,50.8675387,51.1842736
61.2950419,114.0722309,134.0741232,84.2765309,58.2046155,57.1784762,56.0824468
62.4442034,59.2499032,49.4828898,50.9448347,50.0834828,52.2054293,62.1793538
68.4720561,59.0039473,51.9012837,50.9758750,54.5051221,82.3982321,115.6830365
136.8873023,110.1474498,92.2461562,77.5258753,59.9795331,68.7588578,112.5240927
117.7348008,82.1640005,61.1318129,54.6255667,57.6306628,111.0101480,138.3236051
87.1146584,96.4001863,197.9193131,206.3504625,119.5279857,68.0801640,54.2690073
47.8999187,48.7803591,48.8339267,49.6926807,57.8217393,86.2198626,79.8940987
59.1435792,50.3408488,52.5010487,48.7758674,48.9483907,50.1299357,50.6528755
53.2672258,95.0543642,124.4171111,83.3692502,60.3648272,51.8840203,53.9747995
60.6306332,74.2322582,85.5351117,84.2348592,68.8202993,110.3508604,230.5138210
195.3490069,161.9773565,124.6544680,73.9614088,69.4632629,97.7588000,110.2771020
147.5230943,117.3547656,107.7212864,116.1804934,77.5573689,56.8527695,55.2237328
51.1156524,51.0383089,51.3961350,53.1828358,49.1867576,52.7677506,75.6547396
79.0214613,61.8649210,55.8528211,48.5534711,62.6785331,90.5625333,76.6306717
56.0277755,49.0699490,49.7704509,50.7659608,59.1119051,74.2485317,71.0617600
57.2173676,51.2473180,51.8393738,86.8516333,149.8408600,167.6692439,136.7432785
103.3317042,69.0400373,55.6732807,50.0825562,52.4405277,88.0169003,172.9755529
143.1952414,76.5892902,58.6625368,53.4543250,50.2851039,50.0133053,50.8528575
53.1316387,81.9765688,150.5701345,122.1141361,71.4728440,81.6208877,128.3781130
106.6025826,69.5236599,75.1162684,112.4761056,162.8618037,153.1453029,90.4051671
63.8528604,56.1414042,54.3522195,49.3094064,56.2165278,89.4203756,152.9195932
139.0870833,78.6375861,59.7999039,56.9370801,68.5133094,62.2255322,65.9935038
127.7251074,120.4056260,92.1712909,151.2317115,143.4134635,79.8992572,65.7640893
77.6773179,71.3498250,56.3830645,49.1919814,48.8120903,48.1939492,47.5973525
49.9549711,48.9225425,49.2104400,66.6243736,119.4995895,127.2737996,84.7790203
57.5418446,53.3705789,53.2649193,120.8427979,205.4651092,160.7727367,107.0947996
70.5215975,53.8387339,52.2403763,51.3053591,51.1444751,52.1214581,51.1634260
64.2146374,71.5034619,57.3875700,49.6114875,58.5008980,70.5174465,61.3469162
56.3230471,86.5744544,105.1419737,74.4820818,59.8254540,83.2000492,144.5808991
137.4497215,82.1214320,57.1778962,57.6573240,96.9744729,111.1632830,71.2241390
52.7942847,56.8898696,76.6001100,113.0343204,133.4466835,108.5417009,66.8048383
54.1290907,51.7017894,49.3332552,51.3587340,51.4286658,55.5168219,75.1028716
75.0862720,62.0258518,53.2809676,51.5861808,52.5607090,62.2706892,55.5255737
53.1680452,47.5019981,47.1061671,50.6378514,49.0399945,50.9665056,53.4879889
70.2243176,82.4028239,100.0964128,91.8966282,84.0521447,94.2164167,78.7155658
109.0828088,115.8431304,80.3929090,72.7021729,65.2732552,53.3675720,93.0517904
164.3400827,123.5962959,69.4589858,58.0770829,54.5487371,67.7985209,96.1653012
74.7578255,58.7583034,51.9550425,50.6595490,52.7145310,47.5622804,48.7301680
49.8880699,57.5846483,63.1638769,93.2304633,110.9113011,103.7908370,86.5695912
62.9525121,97.7432132,217.0302213,182.8250531,90.3076287,85.5866384,99.9249679
72.3603978,57.6259635,50.2554362,50.3302449,49.2615805,49.2181896,46.9682505
61.9744691,110.2511691,130.7096576,106.4886296,70.6904255,53.7015140,50.7559283
49.5437724,49.1515933,55.7468716,62.7432052,58.8503506,53.8171978,50.5122352
51.1361799,51.0146344,49.0616807,51.0408195,49.2689418,48.9568731,55.8875243
59.6052935,81.2180901,90.1995524,76.0829530,68.2558718,82.7804203,107.5124195
87.3685988,105.0451670,126.3504485,84.5860372,59.7723070,51.4931179,51.3702247
49.7567858,50.6889713,53.4873693,56.2661998,59.2259067,60.0526503,56.4651144
51.0441811,48.4868312,65.4508574,106.0589170,96.1238927,61.8856520,59.1165346
52.0202306,50.5431598,49.4064568,50.6608055,57.3276842,59.8582288,70.0505826
83.4894815,66.1846176,55.2673460,52.4563950,49.5765722,50.8878561,50.4319783
47.7593375,47.2147471,49.7564580,50.3136165,49.5880878,53.6998535,75.9023766
