Occupancy,KFold_MAE_mean,KFold_MAE_std,KFold_STD_mean,Test_MAE,Test_STD
0.2,2.8813129022112727,0.20191983739499603,7.1765668583563285,2.368051319460655,6.59449243236321
0.5,9.718420515320883,0.5421990067339616,16.057362703871426,9.240577782576514,15.32223802387177
0.7,14.984834449919692,0.4174996646772984,22.055362348677086,13.926867112048628,20.874154415213003
0.9,18.74448925816777,0.5603629556827427,25.8467321642593,18.000323596545126,24.984208048524156
